x,y,traffic
239,1169,58.238777
259,1169,26.200918
585,1169,290.476318
928,1169,525.729858
953,1169,2844.237793
1535,1169,0.204188
1604,1169,1.271374
1728,1169,20.658154
2136,1169,1.590482
2137,1169,3.278549
584,1170,234.125931
585,1170,295.382111
1727,1170,266.018768
1728,1170,76.59127
1729,1170,61.097931
2332,1170,150.461578
2333,1170,83.836815
1342,531,0.293472
1343,531,0.331755
1344,531,0.2185
1345,531,0.046154
1397,531,0.639821
1398,531,0.024096
1399,531,2.054794
1400,531,14.061683
1401,531,0.413793
1402,531,0.413793
1403,531,0.304348
1404,531,0.466083
1405,531,5.306387
1406,531,22.059906
1407,531,16.182653
1408,531,21.932165
1490,531,56.486179
1532,531,1.156875
1580,531,216.350006
1663,531,13.002869
1664,531,6.904585
1665,531,9.678563
1666,531,17.343742
1668,531,1.880805
1669,531,4.91703
1670,531,1.42736
1706,531,0.459697
1718,531,8.406546
1719,531,2.914025
1720,531,1.043419
1721,531,0.250749
1722,531,0.069368
1723,531,0.058991
1724,531,0.062163
1725,531,0.0373
1726,531,0.053966
1727,531,0.039882
1728,531,0.037533
1729,531,0.038582
1730,531,0.053966
1731,531,0.047344
1732,531,0.032902
1733,531,0.06684
1734,531,0.103937
1735,531,0.854368
1736,531,3.099913
1737,531,8.82162
1738,531,12.705456
1740,531,62.783085
1822,531,6.280027
1899,531,163.389832
1928,531,57.224392
1938,531,105.596214
2094,531,0.862189
2095,531,0.057094
2096,531,0.07696
2097,531,0.919448
2098,531,1.395029
2138,531,23.911165
1341,532,0.253966
1342,532,0.259755
1343,532,0.046154
1396,532,0.051724
1397,532,0.167586
1398,532,1.165368
1399,532,0.131939
1400,532,0.09434
1401,532,0.066372
1402,532,0.083461
1403,532,0.069638
1404,532,1.50347
1405,532,4.750871
1406,532,5.827797
1407,532,5.29064
1408,532,5.507702
1530,532,0.712248
1532,532,1.7263
1654,532,32.017181
1668,532,5.747412
1669,532,7.299557
1670,532,10.092609
1718,532,8.312122
1719,532,3.781685
1720,532,1.364754
1721,532,0.520298
1722,532,0.110344
1723,532,0.11273
1724,532,0.082057
1725,532,0.089071
1726,532,0.071435
1727,532,0.056979
1728,532,0.073602
1729,532,0.034576
1730,532,0.08586
1731,532,0.051969
1732,532,0.051969
1733,532,0.097938
1734,532,0.159996
1735,532,0.82582
1736,532,2.785568
1737,532,7.757745
1738,532,13.410775
1928,532,8.680537
1938,532,91.977394
1939,532,91.702858
2094,532,0.485496
2095,532,0.245029
2096,532,0.332908
2097,532,0.546643
2098,532,4.459325
2297,532,9.765327
145,1807,13.171446
146,1807,2.558824
147,1807,0.375
148,1807,0.375
149,1807,2.184524
150,1807,0.808333
151,1807,0.808333
152,1807,0.808333
153,1807,3.933333
154,1807,0.333333
157,1807,1.666667
158,1807,1.666667
161,1807,0.660714
162,1807,0.660714
163,1807,0.285714
164,1807,0.142857
165,1807,0.142857
166,1807,0.142857
167,1807,0.5
168,1807,0.5
169,1807,0.5
170,1807,0.5
171,1807,0.5
172,1807,0.1
173,1807,0.142857
174,1807,0.355182
175,1807,15.675299
176,1807,23.426971
177,1807,79.684311
178,1807,108.38163
277,1807,1811.212036
278,1807,955.458374
279,1807,462.784973
288,1807,0.663492
289,1807,1.171981
290,1807,3.026468
291,1807,4.719279
292,1807,10.876266
1874,1807,85.525238
1875,1807,131.099701
1876,1807,83.965637
1877,1807,84.989372
1878,1807,86.14962
1879,1807,6.57804
1880,1807,14.099699
1881,1807,10.041016
1894,1807,5.697018
1895,1807,4.775887
1896,1807,94.582153
1897,1807,50.760235
1898,1807,44.287449
2413,1807,3.73599
54,533,38.112839
55,533,16.379498
334,533,18.15543
390,533,689.217346
403,533,337.173065
1339,533,0.177022
1340,533,0.253966
1341,533,0.259403
1396,533,0.066372
1397,533,0.066372
1398,533,0.055363
1399,533,0.069638
1400,533,0.204567
1401,533,0.34709
1402,533,0.130896
1403,533,0.401336
1490,533,19.040655
1649,533,9.457327
1655,533,21.302095
1717,533,19.8878
1718,533,10.010548
1719,533,4.225811
1720,533,1.636573
1721,533,0.52643
1722,533,0.541388
1723,533,0.238705
1724,533,0.249224
1725,533,0.21722
1726,533,0.190473
1727,533,0.227584
1728,533,0.387395
1729,533,1.02421
1730,533,0.243799
1731,533,0.3775
1732,533,0.164554
1733,533,0.139785
1734,533,0.139748
1735,533,1.784677
1736,533,3.141505
1737,533,7.688993
1738,533,14.0894
1938,533,55.655815
1939,533,74.090355
2093,533,2.711384
2094,533,0.718425
2095,533,1.229592
2096,533,2.401816
2118,533,13.391478
2137,533,24.130836
2138,533,0.22845
2232,533,200.964066
2296,533,18.250858
2297,533,5.464048
2416,533,20.590866
1230,2445,90.549095
1231,2445,142.600357
1237,2445,97.949722
1242,2445,4.918998
1243,2445,154.480072
1781,2445,59.718372
1787,2445,2.074239
1788,2445,1.337929
1789,2445,1.525449
1790,2445,3.956438
1792,2445,14.684727
1846,2445,59.022247
1847,2445,7.351975
1848,2445,5.39949
1849,2445,3.533177
1850,2445,16.854626
1853,2445,0.905862
1855,2445,0.171437
1856,2445,0.094199
1857,2445,0.117911
1858,2445,0.103247
1859,2445,0.215084
1860,2445,0.094199
1861,2445,0.872108
1863,2445,0.554116
1865,2445,0.540462
1866,2445,0.674349
1867,2445,6.610312
1868,2445,1.830739
1869,2445,3.934781
1870,2445,1.454
1871,2445,5.102484
1872,2445,0.232316
1885,2445,34.485905
1886,2445,13.515733
1887,2445,9.056974
1888,2445,2.874192
1889,2445,11.551034
1890,2445,15.913781
1979,2445,14.508621
2027,2445,0.270552
2030,2445,1.482959
2061,2445,2.267083
2074,2445,0.676569
2075,2445,0.054003
2076,2445,2.547636
2077,2445,0.789546
2094,2445,1.172471
2095,2445,1.031472
2102,2445,0.730245
2103,2445,2.321816
2121,2445,1.892045
2122,2445,6.704313
2165,2445,11.119686
2192,2445,3.449062
2193,2445,0.024583
2194,2445,0.039088
2195,2445,0.078709
2201,2445,1.035449
2204,2445,4.298623
2205,2445,0.300726
2206,2445,1.730419
2210,2445,6.086948
2211,2445,1.743185
2213,2445,0.074942
2214,2445,6.49694
2215,2445,7.640572
2216,2445,0.084979
2219,2445,1.312648
2220,2445,0.714657
2224,2445,0.006029
2230,2445,0.008516
2232,2445,0.000206
2234,2445,0.210383
2235,2445,0.006796
145,1808,1.195
146,1808,0.475
147,1808,0.408333
148,1808,0.408333
149,1808,0.619048
150,1808,1.029167
151,1808,1.029167
152,1808,1.195833
153,1808,1.3671
154,1808,0.435833
155,1808,0.182857
156,1808,0.296266
157,1808,0.395076
158,1808,0.537933
159,1808,0.308766
160,1808,0.308766
161,1808,0.567381
162,1808,0.487024
163,1808,0.37869
164,1808,0.37869
165,1808,0.31619
166,1808,0.235833
167,1808,0.630909
168,1808,0.630909
169,1808,0.173333
170,1808,0.224242
171,1808,0.224242
172,1808,0.224242
173,1808,0.3671
174,1808,0.676165
175,1808,27.31255
176,1808,42.655769
177,1808,138.515045
178,1808,203.545441
277,1808,1103.802246
278,1808,881.812622
279,1808,314.95929
280,1808,70.620148
281,1808,1.281818
287,1808,0.333333
288,1808,0.663492
289,1808,1.577884
290,1808,3.222517
291,1808,4.719279
292,1808,10.876266
1230,2446,145.472
1788,2446,2.074239
1790,2446,3.396352
1792,2446,0.460162
1846,2446,2.419375
1853,2446,110.215546
1854,2446,0.439928
1856,2446,0.529555
1857,2446,35.131203
1858,2446,26.973503
1859,2446,22.431028
1860,2446,23.534618
1863,2446,0.554116
1865,2446,0.865519
1866,2446,2.906588
1867,2446,6.841767
1868,2446,10.829753
1869,2446,6.428123
1870,2446,5.987462
1871,2446,4.644024
1872,2446,1.603554
1878,2446,15.683332
1885,2446,15.313129
1886,2446,7.646368
1887,2446,6.640677
1888,2446,2.366798
1889,2446,6.719952
1890,2446,36.523983
1891,2446,18.215824
1892,2446,48.371586
1928,2446,16.804337
1929,2446,37.140427
1978,2446,10.75298
1979,2446,4.786361
2027,2446,0.094203
2040,2446,0.216922
2045,2446,0.69026
2061,2446,3.130479
2075,2446,0.62851
2076,2446,1.09945
2077,2446,1.148575
2120,2446,0.707811
2121,2446,1.177073
2122,2446,19.461018
2197,2446,0.30092
2198,2446,0.052065
2202,2446,0.214303
2208,2446,3.886084
2219,2446,0.514318
2222,2446,0.00235
2223,2446,0.000204
2224,2446,0.006029
2226,2446,0.006031
2227,2446,0.012932
2230,2446,0.000204
2232,2446,0.00235
2235,2446,0.042407
2239,2446,0.175106
2240,2446,1.393054
2287,2446,28.853493
2288,2446,475.155273
2365,2446,25.739653
2366,2446,48.94054
2367,2446,105.571953
2435,2446,2.756644
120,212,870.810242
138,212,22.329561
148,212,126.390503
149,212,48.091461
159,212,4.294182
496,212,3.167885
497,212,11.446684
510,212,2.159761
511,212,0.492755
512,212,0.560096
513,212,2.535728
514,212,3.951394
515,212,1.633929
516,212,1.338346
517,212,0.671545
518,212,0.194207
519,212,0.207777
520,212,0.332557
521,212,0.391785
522,212,0.768666
523,212,0.351291
524,212,0.90266
525,212,1.869587
526,212,2.409191
949,212,0.730919
976,212,24.698235
1038,212,21.025633
1039,212,18.566952
1312,212,2.599331
1313,212,4.572269
1314,212,1.208406
1315,212,3.703494
1316,212,1.500102
1317,212,2.410493
1318,212,6.698045
1320,212,0.508654
1321,212,3.72132
1323,212,2.809536
1494,212,2.466775
1585,212,11.738701
1612,212,3.429674
1613,212,57.116455
1649,212,3.747876
1651,212,100.435905
6,850,0.118746
7,850,0.041237
71,850,2.88247
102,850,4.805507
103,850,3.47471
104,850,1.235974
110,850,0.140205
111,850,0.075372
112,850,1.128332
174,850,0.033832
175,850,0.01901
176,850,0.034464
177,850,0.033305
178,850,0.028203
179,850,0.033466
180,850,0.036179
181,850,0.036179
182,850,0.235332
183,850,0.138289
184,850,0.102655
185,850,0.440112
186,850,0.382308
187,850,0.541947
188,850,1.041085
189,850,0.484201
190,850,0.481584
202,850,1.388921
203,850,0.961985
204,850,0.944555
205,850,0.97163
206,850,0.946415
207,850,0.746464
208,850,1.260169
209,850,1.603482
210,850,6.257703
211,850,9.9839
216,850,0.579172
217,850,0.189641
218,850,6.495538
219,850,1.391521
220,850,1.031261
221,850,1.041993
222,850,0.908333
223,850,0.925471
224,850,1.830485
225,850,1.089256
226,850,0.074026
227,850,0.434359
236,850,21.235031
237,850,183.531342
238,850,20.851719
239,850,19.22533
240,850,8.751157
241,850,11.074343
242,850,2.862076
243,850,0.435899
244,850,0.506615
245,850,0.268228
246,850,0.185547
247,850,0.174055
248,850,0.077673
249,850,0.170091
250,850,8.395378
254,850,3.025292
255,850,0.759027
256,850,1.053438
257,850,0.228098
258,850,0.228098
259,850,0.122202
260,850,0.125175
261,850,0.014589
262,850,0.041464
264,850,0.151616
265,850,0.111597
266,850,5.571382
1854,212,2.223249
318,850,36.352505
1874,212,0.167871
1876,212,0.335225
1877,212,0.12697
1878,212,1.449048
1880,212,0.203
1881,212,0.527208
1884,212,0.043424
1885,212,0.163047
1886,212,0.16087
1887,212,0.029914
1888,212,0.029914
1889,212,4.157939
1890,212,1.231281
1891,212,0.131038
1892,212,0.043428
1893,212,1.628418
1896,212,1.304286
1897,212,15.066916
1898,212,20.963274
1900,212,0.095391
1901,212,5.395541
1905,212,4.740981
1908,212,60.867771
1910,212,14.820017
1911,212,54.266499
1912,212,61.609039
1980,212,3.497241
1981,212,12.501821
1982,212,3.775651
1983,212,4.461889
1984,212,2.855737
1985,212,3.596479
1986,212,3.362304
2109,212,0.003125
2110,212,0.58666
586,850,506.493591
2129,212,3.392965
2130,212,11.127523
2138,212,3.717074
2139,212,4.766073
2140,212,2.40946
2141,212,2.325113
2142,212,6.910691
2143,212,7.916251
2187,212,28.126324
2188,212,27.344503
2189,212,49.193169
2190,212,41.816296
2231,212,0.96164
2239,212,0.978451
2241,212,1.873101
2280,212,9.105137
1019,850,6.638833
1128,850,0.098166
1129,850,0.083832
1186,850,5.251214
1187,850,3.47578
1188,850,0.045416
1189,850,0.090053
1190,850,0.09778
1710,850,0.285714
1711,850,0.684355
1712,850,0.518823
2088,850,2.391306
2089,850,0.85858
2091,850,0.928373
2093,850,0.934278
2094,850,0.974413
2095,850,0.945503
2096,850,1.079433
2098,850,2.261551
2465,850,104.602859
2466,850,46.208858
2467,850,47.236881
2468,850,13.556899
2469,850,3.266984
576,1171,79.616325
577,1171,156.526932
584,1171,564.810791
585,1171,270.67746
344,1490,9.683599
345,1490,17.491232
689,1171,1984.960083
692,1171,52.926594
693,1171,0.980394
694,1171,0.716217
361,1490,139.678116
695,1171,1.432434
696,1171,106.672211
697,1171,86.996918
394,1490,31.577568
395,1490,4.706361
1673,1171,734.56134
1451,1490,37.144958
1452,1490,9.03173
1453,1490,33.080147
1454,1490,33.183109
1726,1171,348.622742
1727,1171,71.29464
1728,1171,73.050148
1729,1171,80.986938
1730,1171,74.268539
1520,1490,78.614044
1546,1490,11.65392
1547,1490,19.813107
1562,1490,0.271186
1566,1490,1.468187
1567,1490,0.810893
1582,1490,15.187968
1584,1490,17.802633
1592,1490,4.553536
1622,1490,5.048226
1623,1490,3.494102
1629,1490,7.332161
1631,1490,3.604328
1633,1490,3.604328
1644,1490,7.255817
1962,1490,14.199102
1968,1490,2.341183
1969,1490,10.441804
1971,1490,4.221413
1978,1490,1.589287
2329,1171,66.857193
1996,1490,561.783203
1997,1490,1.589287
2331,1171,10.280152
2332,1171,19.587505
2338,1171,73.276459
2007,1490,2.430644
2018,1490,16.552767
2019,1490,8.49125
2020,1490,5.985498
2102,1490,2.209363
2107,1490,88.771347
2108,1490,116.738823
138,213,0.879396
145,213,163.664413
148,213,266.169037
472,213,16.14426
473,213,4.443822
474,213,0.492805
475,213,0.411993
476,213,3.00376
477,213,2.292364
498,213,12.99546
510,213,6.225259
511,213,0.517294
512,213,0.399323
513,213,2.984159
514,213,2.531266
515,213,2.428845
516,213,0.759947
517,213,1730.888916
518,213,0.507706
519,213,0.291523
520,213,0.215919
521,213,0.241612
522,213,1.01318
523,213,0.471919
524,213,0.302787
525,213,0.852583
526,213,1.541912
527,213,2.083124
1892,1808,634.584717
1893,1808,547.22998
1894,1808,1136.446411
1895,1808,773.816467
1896,1808,342.359619
949,213,2.09535
1038,213,13.450214
1039,213,12.710299
1311,213,6.039701
1312,213,3.623895
1313,213,1.870099
1314,213,2.552916
1315,213,0.85533
1316,213,10.723902
1317,213,3.251332
1318,213,10.44998
1321,213,0.758489
1384,213,6.033401
2413,1808,3.630998
1450,213,28.9063
1455,213,7.270136
1456,213,6.991906
1457,213,0.701175
1458,213,0.679884
1459,213,1.859835
1468,213,2.225608
1469,213,2.967842
1470,213,11.330323
1494,213,0.455899
1583,213,40.937466
1584,213,0.792871
1585,213,9.863816
1587,213,8.283659
1588,213,8.08612
1589,213,13.344193
1590,213,7.017151
1591,213,6.587732
1592,213,10.726204
1612,213,36.20076
1613,213,36.897724
1649,213,12.161096
1650,213,11.081449
1651,213,67.404816
1654,213,23.600653
1655,213,10.186417
1664,213,84.323982
1665,213,55.438549
1667,213,91.378227
1855,213,36.084507
1858,213,1.893407
1874,213,0.224053
1876,213,0.213983
1877,213,0.132534
1878,213,0.300569
1880,213,0.180571
1881,213,0.527208
1885,213,0.050193
1886,213,0.037798
1887,213,0.024005
1888,213,0.780092
1889,213,0.282202
1890,213,0.435142
1891,213,0.287717
1892,213,0.53032
1893,213,2.573811
1894,213,0.397806
1895,213,3.569856
1896,213,4.222664
1897,213,13.956875
1898,213,12.084579
1899,213,24.467464
1902,213,23.650827
1903,213,8.419096
1905,213,7.733532
1908,213,21.544147
1909,213,69.701653
1910,213,111.032242
1911,213,16.264523
1912,213,100.423706
1975,213,3.714935
2109,213,0.003125
2110,213,1.09905
2117,213,3.741642
2124,213,10.270099
2125,213,0.29878
2126,213,6.047334
2127,213,3.170047
2128,213,3.422502
2129,213,6.946794
2130,213,2.901235
2138,213,11.744147
2141,213,10.778631
2182,213,106.216316
71,851,5.361403
72,851,2.129108
73,851,0.092164
102,851,5.161078
103,851,4.666703
104,851,3.892296
105,851,1.902654
111,851,1.149232
112,851,1.416076
2190,213,54.3181
113,851,0.427147
114,851,0.506825
2231,213,1.775878
174,851,0.033832
175,851,0.009252
176,851,0.035217
177,851,10.621641
178,851,1.444673
179,851,19.707218
180,851,3.890558
181,851,3.949811
182,851,42.134949
183,851,6.643255
184,851,6.590297
185,851,0.099039
186,851,0.037307
187,851,0.035547
188,851,0.02966
189,851,0.02966
190,851,0.061633
191,851,0.231372
202,851,0.464933
203,851,0.736905
204,851,0.797009
205,851,0.871657
206,851,0.971285
207,851,1.276726
208,851,1.345536
209,851,2.325692
210,851,32.704952
211,851,13.306712
216,851,0.519699
217,851,0.051459
218,851,0.018297
219,851,0.018297
220,851,0.018297
221,851,0.021158
222,851,0.021158
223,851,0.021158
224,851,0.021158
225,851,0.039404
226,851,0.25189
227,851,0.373109
2283,213,8.051923
238,851,21.555042
239,851,8.676254
240,851,10.562326
241,851,0.789911
242,851,5.622188
243,851,0.497991
244,851,0.357298
245,851,0.253785
246,851,0.189014
247,851,0.181601
248,851,0.028203
249,851,0.121373
250,851,9.79461
252,851,0.147954
253,851,0.047802
254,851,0.036445
255,851,0.015049
256,851,0.031443
257,851,0.022244
258,851,0.031443
259,851,0.031443
260,851,0.012009
261,851,0.014589
262,851,0.026769
264,851,0.066982
265,851,2.702071
311,851,5.692788
325,851,1.86445
327,851,2.356781
328,851,34.452175
329,851,9.476984
330,851,1.132472
561,851,5.768728
1632,2128,9.880924
1019,851,15.084446
1795,2128,603.415039
1841,2128,28.05389
1842,2128,34.981819
1843,2128,28.191906
1844,2128,13.638208
1947,2128,1.801873
1948,2128,6.411209
1949,2128,8.519043
1950,2128,8.55516
1951,2128,0.138095
1952,2128,0.071429
1953,2128,0.071429
1954,2128,0.15745
1955,2128,0.258065
1956,2128,1.53758
1957,2128,4.987497
1958,2128,10.57044
1959,2128,25.564426
1962,2128,0.814528
1978,2128,31.98876
1979,2128,3.310596
1164,851,117.289536
1172,851,84.524933
1186,851,5.068881
1187,851,4.442234
1188,851,2.336802
1189,851,0.665397
1190,851,0.646376
2081,2128,14.010001
2082,2128,11.808146
2217,2128,2.263306
2218,2128,0.897117
2253,2128,2.251791
2264,2128,2.969364
2265,2128,1.249713
2266,2128,0.497652
2267,2128,0.902851
2268,2128,0.929393
2269,2128,0.434451
2270,2128,0.475709
2271,2128,3.047388
2297,2128,0.330128
2298,2128,0.454545
2299,2128,0.463768
2302,2128,0.211539
2303,2128,0.003448
2347,2128,4.204895
2348,2128,0.425
2349,2128,0.151515
2350,2128,0.425
2352,2128,7.849725
2355,2128,14.932575
2356,2128,15.936307
1709,851,0.147059
1710,851,0.500159
1713,851,7.359727
2474,2128,122.492538
1856,851,0.013514
1857,851,0.013514
1858,851,6.374226
1859,851,3.726701
2081,851,60.214828
2082,851,13.926581
2083,851,7.979899
2084,851,11.71501
2468,851,14.879862
2469,851,13.264541
2470,851,7.045351
55,534,170.724228
334,534,1.003883
335,534,4.216473
389,534,572.255432
390,534,88.479393
391,534,60.636852
408,534,11.372553
409,534,42.063976
