光伏用户编号,综合倍率,时间,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96
f1,80,2022-2-1 0:00,0,0,0,0,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001,0,0,-0.0004,0,0,0,-0.0001,-0.0001,0,-0.0037,-0.0027,0.0092,0.0187,0.0222,0.0167,0.0849,0.0768,0.1361,0.1567,0.204,0.2095,0.1839,0.1959,0.143,0.1213,0.1179,0.1773,0.433,0.3207,0.2908,0.375,0.4756,0.3619,0.4106,0.293,0.2738,0.2858,0.1949,0.1675,0.1458,0.1291,0.0524,0.044,0.0264,0.0248,0.0163,0.038,0.0251,0.0218,0.005,-0.0017,-0.0044,-0.0034,-0.0033,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0031,-0.0032,-0.0032,-0.0032,-0.0032,-0.0031,-0.0032,-0.0032,-0.0032,-0.0032,-0.0031,-0.0017,-0.0016,-0.0016,-0.0017,-0.0017,-0.0017
f1,80,2022-2-2 0:00,0,0,0,-0.0001,-0.0001,-0.0001,-0.0001,0,0,-0.0001,0,0,0,0,-0.0001,0,0,0,0,-0.0001,-0.0001,0,0,-0.0001,0,-0.0001,-0.0004,-0.0024,0,0.0061,0.0141,0.0215,0.0214,0.0512,0.0488,0.11,0.1059,0.1248,0.1546,0.2203,0.1326,0.1168,0.0913,0.0892,0.1569,0.1616,0.2255,0.2758,0.337,0.3555,0.272,0.2554,0.1952,0.1284,0.1389,0.1698,0.2186,0.1897,0.0763,0.1536,0.0468,0.0372,0.0551,0.0795,0.0403,0.0138,0.0194,0.0129,-0.0033,-0.0032,-0.0045,-0.0031,-0.0033,-0.0032,-0.0032,-0.0032,-0.0032,-0.0033,-0.0032,-0.0033,-0.0032,-0.0032,-0.0033,-0.0033,-0.0031,-0.0032,-0.0031,-0.0032,-0.0033,-0.0032,-0.0016,-0.0015,-0.0017,0,-0.0001,0
f1,80,2022-2-3 0:00,0,-0.0001,0,-0.0001,0,0,0,0,0,0,-0.0001,-0.0001,0,0,0,0,-0.0001,-0.0003,0,0,0,0,-0.0001,0,0,0,-0.0001,-0.0034,-0.0009,0.0088,0.0074,0.0126,0.0292,0.0696,0.1058,0.0743,0.0811,0.1938,0.2237,0.2577,0.2588,0.2776,0.1452,0.126,0.2543,0.264,0.1483,0.2942,0.3449,0.4013,0.2654,0.2588,0.2412,0.3795,0.4167,0.3154,0.2366,0.21,0.1585,0.1402,0.1282,0.1071,0.0973,0.0768,0.0838,0.0564,0.0466,0.0496,0.007,-0.0025,-0.0045,-0.0032,-0.0032,-0.0031,-0.0033,-0.0032,-0.0031,-0.0031,-0.0031,-0.0031,-0.0031,-0.0032,-0.0031,-0.0032,-0.0031,-0.0032,-0.0032,-0.0033,-0.0032,-0.0033,-0.0016,0,0,0,0,-0.0001
f1,80,2022-2-4 0:00,0,-0.0001,-0.0001,0,0,0,-0.0001,-0.0001,0,-0.0001,-0.0001,0,0,0,0,-0.0001,0,0,-0.0001,-0.0001,-0.0001,0,0,0,0,-0.0001,-0.0001,-0.0037,0,0.011,0.0273,0.0611,0.09,0.1072,0.1243,0.1055,0.1397,0.1792,0.2568,0.2146,0.1927,0.2051,0.2665,0.2813,0.2491,0.2491,0.226,0.2935,0.3526,0.2082,0.2908,0.308,0.2559,0.1874,0.1781,0.1676,0.1696,0.1632,0.1308,0.1031,0.1019,0.0834,0.0849,0.0588,0.0426,0.0301,0.0313,0.0153,0.0023,-0.0034,-0.0037,-0.0033,-0.0032,-0.0031,-0.0032,-0.0032,-0.0031,-0.0031,-0.0032,-0.0031,-0.0032,-0.0032,-0.0031,-0.0031,-0.0033,-0.0032,-0.0032,-0.0032,-0.0033,-0.0031,-0.0016,-0.0017,-0.0015,0,0,0
f1,80,2022-2-5 0:00,-0.0001,-0.0001,0,0,0,-0.0001,0,-0.0001,0,0,-0.0001,0,-0.0001,-0.0001,0,0,0,-0.0001,0,-0.0001,0,-0.0001,0,0,-0.0001,0,0,-0.0036,0.0065,0.022,0.0648,0.0917,0.1368,0.1215,0.1359,0.1672,0.2455,0.2736,0.3,0.3331,0.3397,0.3555,0.3644,0.4296,0.5136,0.4706,0.3793,0.3093,0.4196,0.3392,0.3324,0.4074,0.3415,0.293,0.2649,0.2742,0.2776,0.2568,0.296,0.3603,0.3277,0.2763,0.2089,0.1487,0.0896,0.0772,0.0345,0.0516,0.0264,0.0015,-0.0044,-0.0031,-0.0032,-0.0032,-0.0032,-0.0032,-0.0031,-0.0032,-0.0031,-0.0032,-0.0032,-0.0032,-0.0033,-0.0031,-0.0031,-0.0031,-0.0031,-0.0031,-0.0032,-0.0031,-0.0001,-0.0003,0,0,0,-0.0003
f1,80,2022-2-6 0:00,0,0,0,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,-0.0001,0,0,-0.0001,0,0,-0.0001,0,0,0,0,0,0,-0.004,-0.0027,0.002,0.011,0.0287,0.0543,0.0828,0.1063,0.1592,0.192,0.2115,0.2355,0.2222,0.2622,0.2292,0.3669,0.1963,0.4103,0.4674,0.4056,0.4117,0.404,0.4896,0.5892,0.596,0.4968,0.577,0.7174,0.5113,0.4402,0.303,0.2851,0.3829,0.3469,0.3077,0.2131,0.1607,0.0768,0.0602,0.0252,0.0134,0.0052,0,-0.0042,-0.0032,-0.0032,-0.0032,-0.0033,-0.0032,-0.0032,-0.0033,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0031,-0.0031,-0.0031,-0.0032,-0.0033,-0.0032,-0.0016,-0.0017,-0.0016,-0.0017,-0.0017,-0.0017
f1,80,2022-2-7 0:00,0,-0.0001,0,0,-0.0001,-0.0001,-0.0001,0,-0.0001,0,-0.0003,0,0,0,0,0,0,-0.0001,0,0,0,-0.0003,0,-0.0001,0,0,-0.0001,0,-0.0037,0,0.015,0.0153,0.0269,0.0389,0.0457,0.0395,0.0269,0.045,0.0975,0.2236,0.1222,0.1587,0.0861,0.1092,0.2005,0.2214,0.6966,0.1878,0.2183,0.0965,0.2869,0.3032,0.0919,0.0444,0.1199,0.1881,0.1863,0.2121,0.1046,0.1628,0.1426,0.179,0.1282,0.2222,0.201,0.0284,0.0382,0.0496,0.0498,0.0277,-0.0037,-0.0037,-0.0033,-0.0032,-0.0031,-0.0033,-0.0016,-0.0016,-0.0017,-0.0013,-0.0016,-0.0017,-0.0015,-0.0017,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016,0,0,0,0,-0.0001,0
f1,80,2022-2-8 0:00,0,0,0,0,0,-0.0001,0,-0.0001,-0.0001,0,0,0,0,-0.0001,0,0,0,-0.0001,0,0,-0.0001,0,-0.0001,-0.0001,0,-0.0001,-0.0001,-0.0044,-0.0032,0.011,0.0194,0.0329,0.0738,0.0679,0.091,0.238,0.1198,0.2044,0.2545,0.233,0.2305,0.1855,0.1361,0.1521,0.2588,0.2106,0.1761,0.1482,0.1116,0.1222,0.1088,0.1131,0.1616,0.136,0.1275,0.0845,0.095,0.2387,0.1193,0.0865,0.0527,0.0423,0.0517,0.0457,0.0418,0.0259,0.0202,0.0121,0.0129,-0.0011,-0.0048,-0.0032,-0.0031,-0.0029,-0.0032,-0.0031,-0.0032,-0.0031,-0.0032,-0.0032,-0.0032,-0.0033,-0.0017,-0.0016,-0.0019,-0.0016,-0.0017,-0.0016,-0.0017,-0.0016,-0.0017,-0.0017,-0.0016,-0.0016,-0.0016,-0.0017
f1,80,2022-2-9 0:00,0,-0.0001,-0.0003,0,-0.0003,0,-0.0001,0,0,0,-0.0001,0,0,0,0,0,-0.0001,0,0,0,-0.0001,0,-0.0001,-0.0001,0,0,0,-0.0027,0.0009,0.0072,0.023,0.0487,0.0994,0.2489,0.1251,0.2344,0.2813,0.1974,0.3404,0.2885,0.296,0.4937,0.5661,0.7074,0.5136,0.7292,0.4842,0.4101,0.563,0.6567,0.5539,0.6721,0.5245,0.51,0.534,0.5833,0.524,0.349,0.4538,0.3809,0.368,0.2101,0.3555,0.2279,0.2095,0.1065,0.0622,0.0311,0.0478,0.0044,-0.0045,-0.0033,-0.0031,-0.0032,-0.0033,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0031,-0.0031,-0.0031,-0.0031,-0.0031,-0.0031,-0.0032,-0.0031,-0.0032,-0.0001,-0.0001,0,0,-0.0001,-0.0001
f1,80,2022-2-10 0:00,-0.0001,0,-0.0001,-0.0001,0,-0.0001,0,0,0,-0.0001,0,0,-0.0001,0,-0.0001,-0.0001,0,0,-0.0001,-0.0001,0,-0.0003,-0.0001,0,-0.0003,-0.0001,0,-0.0024,0.0092,0.013,0.0138,0.0871,0.1004,0.1458,0.0832,0.0768,0.1393,0.3696,0.243,0.2177,0.2068,0.2536,0.1613,0.2806,0.2441,0.3299,0.2328,0.2242,0.2224,0.3161,0.375,0.164,0.3628,0.1637,0.1743,0.136,0.192,0.1707,0.1794,0.1659,0.1518,0.1182,0.1218,0.1047,0.0471,0.0354,0.0173,0.0078,0.0008,-0.0032,-0.0046,-0.0032,-0.0032,-0.0033,-0.0033,-0.0032,-0.0032,-0.0032,-0.0031,-0.0032,-0.0032,-0.0031,-0.0032,-0.0033,-0.0033,-0.0033,-0.0032,-0.0031,-0.0033,-0.0032,-0.0016,-0.0017,-0.0017,-0.0017,-0.0017,-0.0016
f1,80,2022-2-11 0:00,-0.0001,-0.0001,0,-0.0001,0,0,0,-0.0003,0,-0.0003,0,0,-0.0001,0,0,-0.0001,-0.0001,0,-0.0001,0,0,0,0,-0.0003,0,-0.0003,0,-0.0016,0.0114,0.028,0.0344,0.0748,0.073,0.0642,0.0934,0.1174,0.1335,0.1296,0.3277,0.4352,0.3023,0.3748,0.3327,0.4196,0.426,0.4642,0.4746,0.3929,0.5014,0.4106,0.6386,0.616,0.5073,0.4991,0.4647,0.5788,0.6223,0.5181,0.4099,0.4923,0.4873,0.3111,0.2969,0.2582,0.1028,0.0765,0.0365,0.0353,0.0149,-0.0003,-0.0044,-0.0034,-0.0032,-0.0032,-0.0033,-0.0031,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0031,-0.0031,-0.0033,-0.0032,-0.0031,-0.0016,0,-0.0001,-0.0001,-0.0001,-0.0001
f1,80,2022-2-12 0:00,-0.0001,-0.0001,-0.0001,0,0,-0.0001,-0.0001,0,-0.0001,-0.0003,0,-0.0001,-0.0003,-0.0003,-0.0001,0,0,-0.0001,-0.0001,0,0,0,0,0,-0.0003,-0.0001,-0.004,0,0.0086,0.0212,0.0277,0.0457,0.0658,0.1167,0.1206,0.1367,0.1268,0.1685,0.2348,0.2674,0.2738,0.238,0.2496,0.1925,0.175,0.2514,0.2184,0.2663,0.2749,0.3331,0.466,0.3854,0.3066,0.2803,0.2763,0.3057,0.2917,0.2837,0.2944,0.233,0.1936,0.1445,0.1294,0.1219,0.1165,0.1012,0.0572,0.0357,0.0154,0,-0.0042,-0.0033,-0.0033,-0.0033,-0.0032,-0.0032,-0.0031,-0.0031,-0.0032,-0.0032,-0.0032,-0.0032,-0.0033,-0.0032,-0.0032,-0.0034,-0.0032,-0.0031,-0.0032,-0.0032,-0.0017,-0.0016,-0.0017,-0.0016,-0.0017,-0.0017
f1,80,2022-2-13 0:00,-0.0001,-0.0001,-0.0001,0,-0.0001,-0.0001,0,0,-0.0003,0,0,0,0,0,-0.0001,-0.0001,-0.0001,0,0,0,-0.0003,0,0,0,0,-0.0001,-0.0001,-0.0036,-0.0007,0.0054,0.0163,0.0296,0.0523,0.0352,0.0665,0.1513,0.1681,0.1388,0.1712,0.1634,0.3372,0.2353,0.2674,0.2831,0.1717,0.1312,0.0654,0.0978,0.1435,0.1182,0.1546,0.202,0.1877,0.2826,0.1642,0.3121,0.2448,0.3383,0.3211,0.0879,0.0788,0.1155,0.1171,0.021,0.0248,0.008,0.0028,0.0028,-0.0021,-0.0044,-0.0038,-0.0032,-0.0031,-0.0031,-0.0031,-0.0032,-0.0031,-0.0031,-0.0032,-0.0031,-0.0032,-0.0032,-0.0031,-0.0032,-0.0031,-0.0032,-0.0032,-0.0031,-0.0031,-0.0032,-0.0016,-0.0016,-0.0016,-0.0017,-0.0015,-0.0017
f1,80,2022-2-14 0:00,0,0,-0.0001,0,0,-0.0001,-0.0001,0,0,-0.0001,0,-0.0001,0,0,0,0,0,0,-0.0003,-0.0001,0,0,0,-0.0003,-0.0003,0,-0.0041,-0.0015,0.1011,0.0985,0.0961,0.0597,0.1042,0.1959,0.2681,0.2613,0.1519,0.5077,0.4778,0.4869,0.9122,0.808,1.0249,1.8302,1.4402,1.7396,0.9715,1.1961,2.2256,2.0829,2.1717,1.8873,1.8832,1.8071,1.1132,1.0458,1.5693,1.4031,1.0788,1.2011,1.0557,0.9457,0.7138,0.5494,0.4334,0.3039,0.1783,0.0823,0.0583,0.0275,0.0034,-0.0045,-0.0033,-0.0032,-0.0032,-0.0032,-0.0031,-0.0031,-0.0032,-0.0032,-0.0031,-0.0031,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0033,-0.0031,-0.0015,-0.0017,0,0,0,0
f1,80,2022-2-15 0:00,0,0,0,0,0,0,0,-0.0001,0,-0.0001,0,0,0,0,0,0,-0.0001,-0.0001,0,-0.0001,0,-0.0001,0,0,-0.0001,-0.0003,-0.0024,0.0137,0.0507,0.0935,0.1904,0.252,0.289,0.4149,0.4891,0.5005,0.6413,0.721,1.1644,0.7228,0.7903,0.8116,0.8397,1.0888,0.7509,0.7767,0.6563,0.567,0.7437,0.9796,2.3207,2.2451,0.7704,0.9593,1.9434,0.6794,0.9035,1.5444,1.5603,0.6671,1.0054,0.7595,0.6794,0.481,0.4366,0.2901,0.2421,0.1693,0.1077,0.0304,0.0016,-0.0045,-0.0032,-0.0032,-0.0031,-0.0033,-0.0031,-0.0031,-0.0031,-0.0032,-0.0031,-0.0031,-0.0032,-0.0031,-0.0029,-0.0031,-0.0031,-0.0032,-0.0032,-0.0032,0,0,-0.0001,0,-0.0003,0
f1,80,2022-2-16 0:00,0,-0.0003,0,-0.0001,0,-0.0001,0,-0.0003,-0.0001,0,0,-0.0001,-0.0003,-0.0001,0,-0.0001,0,0,0,0,0,0,0,-0.0001,-0.0001,-0.0001,0,0.028,0.0721,0.1598,0.139,0.1601,0.1436,0.197,0.2613,0.2933,0.49,0.4633,0.325,0.8596,0.909,0.9058,1.1468,1.0689,1.2804,1.1436,1.1984,1.019,1.0421,0.8207,0.692,0.8447,0.4513,0.2706,0.23,0.3222,0.2629,0.2005,0.2425,0.1575,0.0898,0.0532,0.0475,0.0338,0.0146,0.0061,0.0032,-0.0004,-0.0016,-0.0044,-0.004,-0.0031,-0.0032,-0.0032,-0.0032,-0.0032,-0.0031,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0033,-0.0032,-0.0032,-0.0031,-0.0031,-0.0029,-0.0031,-0.0017,-0.0017,-0.0017,-0.0015,-0.0016,-0.0017
f1,80,2022-2-17 0:00,0,0,-0.0001,0,0,-0.0001,0,0,-0.0001,-0.0001,0,0,0,-0.0003,0,-0.0001,-0.0001,0,0,-0.0003,-0.0001,-0.0001,-0.0001,0,0,-0.0001,0,-0.0029,0,-0.0012,0.0023,0.0232,0.0354,0.0486,0.0503,0.038,0.0195,0.0366,0.105,0.1635,0.1739,0.182,0.2022,0.1897,0.2029,0.2123,0.2295,0.1981,0.1782,0.1866,0.1962,0.2245,0.1405,0.1202,0.1261,0.0888,0.1171,0.0661,0.09,0.0756,0.0771,0.0636,0.0374,0.0276,0.0227,0.0149,0.0066,0,0.0008,-0.0038,-0.0045,-0.0031,-0.0032,-0.0032,-0.0032,-0.0031,-0.0031,-0.0031,-0.0031,-0.0033,-0.0033,-0.0031,-0.0032,-0.0033,-0.0032,-0.0032,-0.0032,-0.0031,-0.0032,-0.0033,-0.0019,-0.0017,0,0,0,0
f1,80,2022-2-18 0:00,-0.0001,0,0,0,0,-0.0001,-0.0001,-0.0001,-0.0001,0,0,-0.0003,0,0,0,0,0,0,0,-0.0001,0,0,0,0,0,-0.0003,0,-0.0036,0.006,0.0409,0.0417,0.0698,0.1089,0.0786,0.0561,0.0966,0.0579,0.0985,0.0733,0.0576,0.0641,0.09,0.1184,0.1303,0.1071,0.1007,0.1296,0.1248,0.1334,0.2064,0.1609,0.1754,0.1788,0.1111,0.1413,0.1275,0.0946,0.0876,0.1244,0.1328,0.0527,0.0624,0.0833,0.0442,0.0544,0.0498,0.0279,0.0183,0.0057,0.0016,-0.0045,-0.0034,-0.0031,-0.0032,-0.0031,-0.0032,-0.0031,-0.0033,-0.0032,-0.0031,-0.0029,-0.0032,-0.0032,-0.0031,-0.0031,-0.0032,-0.0031,-0.0031,-0.0032,-0.0032,-0.0017,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016
f1,80,2022-2-19 0:00,0,0,-0.0001,0,-0.0003,0,-0.0001,-0.0001,0,-0.0003,0,0,0,0,0,0,0,0,0,0,-0.0001,0,0,-0.0001,0,0,-0.004,0.0111,0.006,0.0204,0.0195,0.0308,0.0845,0.1566,0.2328,0.1869,0.1444,0.3014,0.2822,0.3483,0.3399,0.4497,0.5571,0.3159,0.3956,0.1368,0.1675,0.1777,0.1117,0.2074,0.2448,0.2593,0.2182,0.3338,0.1963,0.1393,0.1419,0.1547,0.1233,0.0871,0.0596,0.0284,0.0255,0.0198,0.0115,0.0042,0.0061,0,0,-0.0042,-0.0046,-0.0031,-0.0033,-0.0031,-0.0031,-0.0032,-0.0032,-0.0032,-0.0029,-0.0032,-0.0032,-0.0032,-0.0032,-0.0031,-0.0032,-0.0031,-0.0032,-0.0031,-0.0033,-0.0033,-0.0015,-0.0017,-0.0016,-0.0017,-0.0016,-0.0016
f1,80,2022-2-20 0:00,0,0,0,0,0,0,-0.0001,0,0,0,-0.0001,0,0,0,0,0,-0.0001,0,0,0,-0.0001,0,0,0,-0.0001,0,0,-0.0021,0.0356,0.0255,0.0353,0.1632,0.1392,0.2117,0.3007,0.2597,0.2853,0.3628,0.4638,0.5996,0.5625,0.7871,0.7174,1.1391,0.5842,0.3048,0.3884,0.4008,0.6051,0.6671,0.4701,0.2475,0.3859,0.3718,0.5095,0.4511,0.4137,0.2437,0.351,0.3198,0.2389,0.3168,0.1958,0.1791,0.1045,0.0788,0.0504,0.0583,0.03,0.0045,-0.0019,-0.0045,-0.0032,-0.0031,-0.0033,-0.0031,-0.0032,-0.0031,-0.0032,-0.0033,-0.0032,-0.0032,-0.0031,-0.0032,-0.0032,-0.0015,-0.0017,-0.0016,-0.0015,-0.0015,-0.0016,-0.0015,-0.0016,-0.0001,-0.0001,-0.0001
f1,80,2022-2-21 0:00,0,0,0,-0.0001,0,-0.0001,-0.0001,0,-0.0001,0,0,0,0,0,0,0,0,-0.0001,0,-0.0001,0,-0.0001,0,0,0,0,-0.0034,0.0016,0.0361,0.0646,0.0752,0.1294,0.1951,0.2193,0.2285,0.2484,0.1855,0.2326,0.2967,0.3044,0.2328,0.3039,0.238,0.1961,0.2443,0.2151,0.3945,0.4402,0.3383,0.2878,0.2649,0.3141,0.2398,0.2131,0.1465,0.164,0.1843,0.1389,0.1204,0.1259,0.114,0.0937,0.0646,0.0451,0.0401,0.0277,0.0227,0.0145,0.0064,-0.0046,-0.0049,-0.0041,-0.0033,-0.0032,-0.0032,-0.0033,-0.0031,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0032,-0.0033,-0.0033,-0.0032,-0.0031,-0.0033,-0.0033,-0.0017,-0.0017,-0.0016,-0.0016,-0.0016,-0.0017
f1,80,2022-2-22 0:00,-0.0001,0,0,0,-0.0001,0,0,0,-0.0001,0,0,0,0,-0.0001,-0.0001,0,-0.0001,0,0,0,-0.0001,0,0,-0.0001,-0.0003,-0.0001,-0.0045,0.0054,0.0109,0.0301,0.035,0.0914,0.0503,0.1737,0.1272,0.1153,0.1138,0.1431,0.1902,0.2242,0.2058,0.2772,0.2505,0.1935,0.2554,0.2428,0.1761,0.1904,0.22,0.2156,0.2715,0.2403,0.2139,0.2002,0.1998,0.1573,0.1336,0.0767,0.0922,0.1336,0.1173,0.0965,0.0524,0.06,0.0512,0.0354,0.038,0.0133,0.0099,-0.0031,-0.0049,-0.0037,-0.0032,-0.0031,-0.0031,-0.0032,-0.0032,-0.0032,-0.0032,-0.0031,-0.0032,-0.0031,-0.0031,-0.0031,-0.0032,-0.0031,-0.0031,-0.0032,-0.0034,-0.0032,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016
f1,80,2022-2-23 0:00,0,0,0,0,-0.0001,0,-0.0001,0,0,0,0,-0.0001,0,0,-0.0001,-0.0001,0,-0.0001,-0.0003,-0.0001,-0.0001,0,0,0,-0.0003,-0.0001,-0.0049,-0.0016,0.0165,0.0325,0.0454,0.0565,0.0705,0.1164,0.1459,0.1423,0.2649,0.1686,0.1264,0.1141,0.1807,0.1786,0.192,0.2232,0.1698,0.2032,0.289,0.3211,0.2892,0.2683,0.2248,0.2044,0.1744,0.197,0.1761,0.1685,0.179,0.139,0.1538,0.1936,0.1805,0.1705,0.1476,0.1038,0.0699,0.0407,0.0322,0.0273,0.0074,0,-0.0042,-0.0048,-0.0032,-0.0031,-0.0032,-0.0031,-0.0031,-0.0031,-0.0031,-0.0032,-0.0031,-0.0032,-0.0032,-0.0031,-0.0031,-0.0031,-0.0032,-0.0031,-0.0032,-0.0032,0,-0.0001,-0.0003,0,-0.0001,-0.0001
f1,80,2022-2-24 0:00,0,-0.0001,0,-0.0001,0,-0.0001,0,-0.0003,0,-0.0003,0,-0.0001,0,0,0,-0.0001,-0.0001,0,-0.0001,0,0,-0.0001,0,0,-0.0001,-0.0024,-0.0001,0.0186,0.0588,0.1112,0.1928,0.2794,0.3818,0.495,1.2251,1.4108,1.3216,1.4248,1.5245,1.5969,1.7872,1.8696,1.9443,1.9923,2.0331,2.087,2.096,2.0847,2.0865,2.077,2.0367,1.9729,1.9389,1.8746,1.8134,1.7319,1.6545,1.5376,1.4525,1.3302,1.1649,0.8614,0.7183,0.5077,0.4087,0.3152,0.233,0.1492,0.0889,0.0356,0.0159,-0.0032,-0.004,-0.0032,-0.0031,-0.0032,-0.0031,-0.0031,-0.0032,-0.0033,-0.0032,-0.0031,-0.0031,-0.0029,-0.0031,-0.0016,-0.0016,-0.0015,-0.0017,-0.0017,0,0,0,0,0,0
f1,80,2022-2-25 0:00,0,0,0,0,0,0,0,-0.0001,-0.0001,-0.0004,0,0,0,0,-0.0001,-0.0001,-0.0003,-0.0001,0,0,0,-0.0001,0,0,-0.0003,-0.0048,0.0084,0.0492,0.1157,0.2482,0.5711,0.5652,0.4882,0.529,0.7237,0.9488,0.962,0.8365,0.9452,1.3143,1.9267,1.8479,1.9828,1.2813,1.8216,1.5467,1.7718,1.1785,1.1884,1.9661,1.1531,1.1821,1.4882,1.9058,1.808,1.736,1.6409,1.5249,1.4126,1.3139,1.3583,0.7758,0.6558,0.4468,0.4253,0.3041,0.2202,0.1507,0.1055,0.0594,0.0248,-0.0036,-0.0036,-0.0032,-0.0032,-0.0031,-0.0031,-0.0031,-0.0031,-0.0032,-0.0032,-0.0029,-0.0032,-0.0032,-0.0031,-0.0032,-0.0033,-0.0032,-0.0031,-0.0031,-0.0001,-0.0001,-0.0001,-0.0001,0,0
f1,80,2022-2-26 0:00,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,-0.0003,0,-0.0001,-0.0001,0,-0.0001,0,0,-0.0003,0,-0.0001,0,0,-0.0001,-0.0001,0,0,0,0,0,-0.0028,0.0013,0.019,0.0478,0.0987,0.1677,0.2516,0.3376,0.4047,0.5326,0.5747,0.7192,0.8596,1.568,1.5503,1.6037,1.7002,1.7677,1.832,1.8845,1.9425,1.9661,1.9747,1.9647,1.9303,1.9167,1.8954,1.8411,1.7695,1.7219,1.6264,1.5467,1.4398,1.3583,1.2292,1.0213,0.7496,0.6264,0.4751,0.3877,0.2962,0.2138,0.1429,0.0941,0.0463,0.0187,-0.0028,-0.0034,-0.0031,-0.0031,-0.0031,-0.0016,-0.0017,-0.0013,-0.0015,-0.0016,-0.0016,-0.0016,-0.0016,-0.0017,-0.0016,-0.0016,-0.0016,-0.0016,-0.0016,0,-0.0001,0,0,0,-0.0001
f1,80,2022-2-27 0:00,-0.0001,0,0,0,0,0,0,-0.0001,0,0,-0.0001,0,-0.0001,-0.0001,0,-0.0001,0,-0.0001,0,0,-0.0001,0,0,-0.0001,0,-0.0038,0.0192,0.0795,0.1628,0.2713,0.3777,0.5077,0.7287,0.616,0.6771,1.0639,1.1825,1.2767,1.443,1.4547,1.1526,1.2831,1.1218,0.9891,0.9593,0.9131,1.1155,1.9434,2.0109,1.9652,1.0154,1.7962,1.7668,1.7668,1.582,1.6332,1.6246,1.4362,0.8515,1.0036,1.0195,0.7668,0.414,0.4633,0.3401,0.2751,0.2649,0.1464,0.068,0.0157,0,-0.004,-0.0032,-0.0033,-0.0032,-0.0029,-0.0032,-0.0032,-0.0031,-0.0032,-0.0033,-0.0032,-0.0032,-0.0032,-0.0033,-0.0032,-0.0032,-0.0031,-0.0031,-0.0015,0,-0.0001,-0.0001,-0.0001,0,0
f1,80,2022-2-28 0:00,-0.0001,0,-0.0001,0,0,0,-0.0001,0,-0.0001,-0.0003,0,0,0,0,-0.0001,0,-0.0001,-0.0001,-0.0001,0,0,0,0,0,-0.0001,-0.0025,0.0271,0.085,0.1499,0.2575,0.3902,0.5458,0.4669,0.8469,0.6635,0.9321,1.3759,0.8578,1.1019,1.4824,1.6576,1.688,1.7577,1.8257,1.8651,1.909,1.9389,1.9017,1.9067,1.9058,1.8633,1.8338,1.7826,1.7238,1.6644,1.5951,1.4842,1.3632,1.293,1.1517,0.9289,0.7305,0.5802,0.4647,0.3818,0.2822,0.2043,0.1377,0.0898,0.052,0.0151,-0.002,-0.0034,-0.0031,-0.0029,-0.0031,-0.0016,-0.0017,-0.0016,-0.0017,-0.0015,-0.0017,-0.0017,-0.0017,-0.0017,-0.0016,-0.0017,-0.0016,-0.0016,-0.0004,0,0,-0.0001,0,0,-0.0003
f1,80,2022-3-1 0:00,0,0,-0.0001,-0.0001,0,0,0,0,-0.0001,0,0,-0.0003,-0.0001,0,0,0,-0.0001,0,0,0,0,0,0,0,0,-0.0038,0.0198,0.1084,0.2199,0.2665,0.3626,0.6902,0.9248,0.9484,0.9887,1.063,1.1975,0.8112,1.0249,1.4203,1.1454,1.087,1.7727,1.8719,1.866,1.2577,1.7709,2.2075,1.4257,1.8374,1.8148,1.7473,1.7985,1.606,1.3148,1.5385,0.9185,1.4253,0.7763,0.6554,1.226,0.3875,0.3474,0.3546,0.3703,0.4891,0.289,0.1096,0.2018,0.0564,0.0074,-0.0033,-0.0034,-0.0033,-0.0032,-0.0017,-0.0016,-0.0017,-0.0016,-0.0016,-0.0015,-0.0016,-0.0016,-0.0017,-0.0016,-0.0016,-0.0017,-0.0016,-0.0017,-0.0017,0,0,0,0,0,-0.0001
